report_date,sku,total_quantity
04/04/2022,JNE3368-KR-XXL,11
04/04/2022,JNE3368-KR-XXXL,1
04/04/2022,JNE3369-KR-L,1
04/04/2022,JNE3369-KR-XXL,1
04/04/2022,JNE3371-KR-M,1
04/04/2022,JNE3373-KR-L,6
04/04/2022,JNE3373-KR-M,8
04/04/2022,JNE3373-KR-S,5
04/04/2022,JNE3373-KR-XL,5
04/04/2022,JNE3373-KR-XS,5
04/04/2022,JNE3373-KR-XXL,4
04/04/2022,JNE3373-KR-XXXL,2
04/04/2022,JNE3376-KR-XS,1
04/04/2022,JNE3376-KR-XXL,2
04/04/2022,JNE3376-KR-XXXL,1
04/04/2022,JNE3383-KR-A-M,0
04/04/2022,JNE3384-KR-XL,1
04/04/2022,JNE3389-KR-A-XXL,1
04/04/2022,JNE3391-KR-L,1
04/04/2022,JNE3391-KR-M,2
04/04/2022,JNE3391-KR-XS,1
04/04/2022,JNE3396-KR-L,2
04/04/2022,JNE3396-KR-M,4
04/04/2022,JNE3396-KR-XL,2
04/04/2022,JNE3396-KR-XS,2
04/04/2022,JNE3396-KR-XXL,3
04/04/2022,JNE3396-KR-XXXL,3
04/04/2022,JNE3399-KR-L,15
04/04/2022,JNE3399-KR-M,29
04/04/2022,JNE3399-KR-S,16
04/04/2022,JNE3399-KR-XL,11
04/04/2022,JNE3399-KR-XS,6
04/04/2022,JNE3399-KR-XXL,3
04/04/2022,JNE3400-KR-XXL,2
04/04/2022,JNE3401-KR-M,1
04/04/2022,JNE3401-KR-XL,1
04/04/2022,JNE3401-KR-XS,0
04/04/2022,JNE3401-KR-XXL,0
04/04/2022,JNE3403-KR-L,1
04/04/2022,JNE3404-KR-L,1
04/04/2022,JNE3404-KR-M,1
04/04/2022,JNE3405-KR-L,52
04/04/2022,JNE3405-KR-M,1
04/04/2022,JNE3405-KR-S,15
04/04/2022,JNE3405-KR-XL,28
04/04/2022,JNE3405-KR-XS,4
04/04/2022,JNE3405-KR-XXL,11
04/04/2022,JNE3405-KR-XXXL,31
04/04/2022,JNE3407-KR-L,1
04/04/2022,JNE3407-KR-M,1
04/04/2022,JNE3407-KR-XS,1
04/04/2022,JNE3407-KR-XXL,1
04/04/2022,JNE3408-KR-L,1
04/04/2022,JNE3408-KR-XXL,1
04/04/2022,JNE3412-KR-L,2
04/04/2022,JNE3412-KR-M,2
04/04/2022,JNE3412-KR-S,1
04/04/2022,JNE3412-KR-XL,2
04/04/2022,JNE3412-KR-XS,1
04/04/2022,JNE3412-KR-XXL,1
04/04/2022,JNE3415-KR-M,1
04/04/2022,JNE3415-KR-XL,1
04/04/2022,JNE3420-KR-L,1
04/04/2022,JNE3420-KR-XXL,1
04/04/2022,JNE3421-KR-L,1
04/04/2022,JNE3421-KR-M,1
04/04/2022,JNE3422-KR-L,1
04/04/2022,JNE3422-KR-XL,2
04/04/2022,JNE3423-KR-L,6
04/04/2022,JNE3423-KR-M,2
04/04/2022,JNE3423-KR-S,5
04/04/2022,JNE3423-KR-XXL,5
04/04/2022,JNE3428-KR-XL,2
04/04/2022,JNE3429-KR-L,1
04/04/2022,JNE3429-KR-M,1
04/04/2022,JNE3429-KR-S,2
04/04/2022,JNE3429-KR-XS,1
04/04/2022,JNE3429-KR-XXL,2
04/04/2022,JNE3436-KR-S,1
04/04/2022,JNE3436-KR-XL,2
04/04/2022,JNE3437-KR-L,3
04/04/2022,JNE3437-KR-M,1
04/04/2022,JNE3437-KR-XL,1
04/04/2022,JNE3437-KR-XS,1
04/04/2022,JNE3437-KR-XXL,2
04/04/2022,JNE3437-KR-XXXL,2
04/04/2022,JNE3438-KR-XS,1
04/04/2022,JNE3438-KR-XXXL,1
04/04/2022,JNE3439-KR-L,1
04/04/2022,JNE3439-KR-M,2
04/04/2022,JNE3439-KR-XL,2
04/04/2022,JNE3439-KR-XXL,4
04/04/2022,JNE3440-KR-N-L,14
04/04/2022,JNE3440-KR-N-M,13
04/04/2022,JNE3440-KR-N-S,3
04/04/2022,JNE3440-KR-N-XL,3
04/04/2022,JNE3440-KR-N-XS,8
04/04/2022,JNE3440-KR-N-XXL,15
04/04/2022,JNE3440-KR-N-XXXL,13
04/04/2022,JNE3441-KR-E-M,1
04/04/2022,JNE3443-KR-L,1
04/04/2022,JNE3443-KR-XL,2
04/04/2022,JNE3445-KR-L,2
04/04/2022,JNE3445-KR-M,4
04/04/2022,JNE3445-KR-XXL,2
04/04/2022,JNE3446-KR-S,3
04/04/2022,JNE3446-KR-XS,2
04/04/2022,JNE3447-KR-L,2
04/04/2022,JNE3447-KR-M,1
04/04/2022,JNE3449-KR-L,1
04/04/2022,JNE3449-KR-S,4
04/04/2022,JNE3449-KR-XL,1
04/04/2022,JNE3449-KR-XXL,1
04/04/2022,JNE3452-KR-M,1
04/04/2022,JNE3452-KR-S,1
04/04/2022,JNE3452-KR-XL,1
04/04/2022,JNE3454-KR-XXXL,1
04/04/2022,JNE3457-KR-M,5
04/04/2022,JNE3457-KR-XL,1
04/04/2022,JNE3457-KR-XXXL,1
04/04/2022,JNE3458-KR-XXXL,3
04/04/2022,JNE3461-KR-L,3
04/04/2022,JNE3461-KR-M,4
04/04/2022,JNE3461-KR-S,1
04/04/2022,JNE3461-KR-XL,3
04/04/2022,JNE3461-KR-XS,1
04/04/2022,JNE3461-KR-XXL,1
04/04/2022,JNE3461-KR-XXXL,1
04/04/2022,JNE3463-KR-L,3
04/04/2022,JNE3463-KR-M,3
04/04/2022,JNE3463-KR-S,2
04/04/2022,JNE3463-KR-XL,3
04/04/2022,JNE3463-KR-XS,2
04/04/2022,JNE3463-KR-XXL,1
04/04/2022,JNE3463-KR-XXXL,5
04/04/2022,JNE3465-KR-L,6
04/04/2022,JNE3465-KR-M,12
04/04/2022,JNE3465-KR-S,2
04/04/2022,JNE3465-KR-XL,1
04/04/2022,JNE3465-KR-XS,3
04/04/2022,JNE3465-KR-XXL,4
04/04/2022,JNE3465-KR-XXXL,3
04/04/2022,JNE3466-KR-S,1
04/04/2022,JNE3466-KR-XXL,1
04/04/2022,JNE3466-KR-XXXL,1
04/04/2022,JNE3468-KR-L,6
04/04/2022,JNE3468-KR-M,6
04/04/2022,JNE3468-KR-S,3
04/04/2022,JNE3468-KR-XL,5
04/04/2022,JNE3468-KR-XS,3
04/04/2022,JNE3468-KR-XXL,7
04/04/2022,JNE3468-KR-XXXL,3
04/04/2022,JNE3472-KR-XXXL,1
04/04/2022,JNE3474-KR-E-L,1
04/04/2022,JNE3474-KR-E-XL,1
04/04/2022,JNE3476-KR-M,2
04/04/2022,JNE3476-KR-XXL,2
04/04/2022,JNE3479-KR-L,0
04/04/2022,JNE3479-KR-M,0
04/04/2022,JNE3479-KR-XS,1
04/04/2022,JNE3481-KR-S,1
04/04/2022,JNE3481-KR-XL,1
04/04/2022,JNE3482-KR-M,1
04/04/2022,JNE3482-KR-S,3
04/04/2022,JNE3482-KR-XL,1
04/04/2022,JNE3484-KR-L,1
04/04/2022,JNE3484-KR-S,1
04/04/2022,JNE3484-KR-XL,2
04/04/2022,JNE3484-KR-XXL,3
04/04/2022,JNE3487-KR-XS,1
04/04/2022,JNE3487-KR-XXL,1
04/04/2022,JNE3488-KR-S,2
04/04/2022,JNE3488-KR-XS,2
04/04/2022,JNE3491-KR-L,1
04/04/2022,JNE3491-KR-XL,2
04/04/2022,JNE3491-KR-XXXL,1
04/04/2022,JNE3500-KR-XXL,3
04/04/2022,JNE3501-KR-M,2
04/04/2022,JNE3501-KR-XXXL,1
04/04/2022,JNE3504-KR-L,2
04/04/2022,JNE3504-KR-M,1
04/04/2022,JNE3504-KR-XXL,1
04/04/2022,JNE3506-KR-XL,1
04/04/2022,JNE3506-KR-XXL,1
04/04/2022,JNE3510-KR-L,1
04/04/2022,JNE3510-KR-M,3
04/04/2022,JNE3510-KR-S,5
04/04/2022,JNE3510-KR-XL,2
04/04/2022,JNE3510-KR-XS,0
04/04/2022,JNE3510-KR-XXL,2
04/04/2022,JNE3510-KR-XXXL,1
04/04/2022,JNE3515-KR-L,1
04/04/2022,JNE3515-KR-M,2
04/04/2022,JNE3515-KR-S,1
04/04/2022,JNE3515-KR-XXL,2
04/04/2022,JNE3515-KR-XXXL,2
04/04/2022,JNE3516-KR-E-S,1
04/04/2022,JNE3518-KR-M,0
04/04/2022,JNE3518-KR-S,2
04/04/2022,JNE3518-KR-XL,3
04/04/2022,JNE3518-KR-XXL,1
04/04/2022,JNE3524-KR-M,1
04/04/2022,JNE3524-KR-XXXL,1
04/04/2022,JNE3528-KR-L,1
04/04/2022,JNE3528-KR-XXL,2
04/04/2022,JNE3528-KR-XXXL,1
04/04/2022,JNE3530-KR-S,1
04/04/2022,JNE3530-KR-XS,1
04/04/2022,JNE3530-KR-XXL,1
04/04/2022,JNE3530-KR-XXXL,1
04/04/2022,JNE3531-KR-S,1
04/04/2022,JNE3531-KR-XXL,2
04/04/2022,JNE3531-KR-XXXL,2
04/04/2022,JNE3532-KR-XXL,1
04/04/2022,JNE3534-KR-XXXL,1
04/04/2022,JNE3538-KR-XS,1
04/04/2022,JNE3539-KR-M,2
04/04/2022,JNE3539-KR-S,1
04/04/2022,JNE3539-KR-XL,2
04/04/2022,JNE3539-KR-XXL,0
04/04/2022,JNE3539-KR-XXXL,0
04/04/2022,JNE3542-KR-L,1
04/04/2022,JNE3542-KR-M,2
04/04/2022,JNE3542-KR-XS,1
04/04/2022,JNE3543-KR-L,2
04/04/2022,JNE3543-KR-M,2
04/04/2022,JNE3543-KR-XL,5
04/04/2022,JNE3543-KR-XS,2
04/04/2022,JNE3543-KR-XXL,1
04/04/2022,JNE3543-KR-XXXL,2
04/04/2022,JNE3544-KR-M,1
04/04/2022,JNE3545-KR-M,1
04/04/2022,JNE3546-KR-L,5
04/04/2022,JNE3546-KR-M,1
04/04/2022,JNE3546-KR-S,1
04/04/2022,JNE3546-KR-XL,5
04/04/2022,JNE3546-KR-XXL,2
04/04/2022,JNE3547-KR-L,1
04/04/2022,JNE3547-KR-XXL,1
04/04/2022,JNE3554-KR-L,1
04/04/2022,JNE3556-KR-XL,1
04/04/2022,JNE3560-KR-L,1
04/04/2022,JNE3560-KR-M,4
04/04/2022,JNE3560-KR-S,1
04/04/2022,JNE3560-KR-XL,5
04/04/2022,JNE3560-KR-XXL,1
04/04/2022,JNE3560-KR-XXXL,2
04/04/2022,JNE3562-KR-L,1
04/04/2022,JNE3562-KR-M,1
04/04/2022,JNE3562-KR-XXL,0
04/04/2022,JNE3563-KR-L,2
04/04/2022,JNE3563-KR-S,1
04/04/2022,JNE3563-KR-XL,1
04/04/2022,JNE3563-KR-XXL,1
04/04/2022,JNE3564-KR-L,1
04/04/2022,JNE3564-KR-M,1
04/04/2022,JNE3564-KR-S,1
04/04/2022,JNE3565-KR-XXL,1
04/04/2022,JNE3567-KR-L,5
04/04/2022,JNE3567-KR-M,3
04/04/2022,JNE3567-KR-XL,4
04/04/2022,JNE3567-KR-XXL,2
04/04/2022,JNE3567-KR-XXXL,1
04/04/2022,JNE3568-KR-L,5
04/04/2022,JNE3568-KR-M,2
04/04/2022,JNE3568-KR-S,1
04/04/2022,JNE3568-KR-XS,1
04/04/2022,JNE3568-KR-XXL,1
04/04/2022,JNE3570-KR-XS,1
04/04/2022,JNE3571-KR-XL,3
04/04/2022,JNE3573-KR-S,4
04/04/2022,JNE3573-KR-XS,1
04/04/2022,JNE3574-KR-L,2
04/04/2022,JNE3574-KR-S,3
04/04/2022,JNE3574-KR-XL,2
04/04/2022,JNE3574-KR-XS,1
04/04/2022,JNE3577-KR-S,1
04/04/2022,JNE3577-KR-XXL,2
04/04/2022,JNE3578-KR-XL,1
04/04/2022,JNE3579-KR-M,3
04/04/2022,JNE3579-KR-S,2
04/04/2022,JNE3579-KR-XL,2
04/04/2022,JNE3579-KR-XXXL,3
04/04/2022,JNE3581-KR-M,1
04/04/2022,JNE3581-KR-XXL,1
04/04/2022,JNE3602-KR-S,1
04/04/2022,JNE3605-KR-XL,1
04/04/2022,JNE3605-KR-XXXL,2
04/04/2022,JNE3606-KR-XL,1
04/04/2022,JNE3606-KR-XXXL,1
04/04/2022,JNE3607-KR-XS,2
04/04/2022,JNE3607-KR-XXL,2
04/04/2022,JNE3608-KR-XXL,1
04/04/2022,JNE3608-KR-XXXL,1
04/04/2022,JNE3609-KR-M,1
04/04/2022,JNE3609-KR-S,2
04/04/2022,JNE3609-KR-XL,4
04/04/2022,JNE3609-KR-XS,1
04/04/2022,JNE3609-KR-XXL,1
04/04/2022,JNE3609-KR-XXXL,1
04/04/2022,JNE3610-KR-S,1
04/04/2022,JNE3610-KR-XXXL,1
04/04/2022,JNE3611-KR-L,3
04/04/2022,JNE3611-KR-M,8
04/04/2022,JNE3611-KR-S,2
04/04/2022,JNE3612-KR-L,1
04/04/2022,JNE3612-KR-S,1
04/04/2022,JNE3613-KR-L,1
04/04/2022,JNE3613-KR-M,2
04/04/2022,JNE3613-KR-XL,1
04/04/2022,JNE3613-KR-XS,2
04/04/2022,JNE3613-KR-XXL,4
04/04/2022,JNE3613-KR-XXXL,1
04/04/2022,JNE3614-KR-L,1
04/04/2022,JNE3614-KR-XL,2
04/04/2022,JNE3614-KR-XXL,4
04/04/2022,JNE3614-KR-XXXL,0
04/04/2022,JNE3615-KR-XXXL,1
04/04/2022,JNE3616-KR-M,1
04/04/2022,JNE3616-KR-XXL,1
04/04/2022,JNE3616-KR-XXXL,0
04/04/2022,JNE3618-KR-L,4
04/04/2022,JNE3618-KR-M,1
04/04/2022,JNE3618-KR-S,2
04/04/2022,JNE3618-KR-XL,1
04/04/2022,JNE3618-KR-XXL,4
04/04/2022,JNE3619-KR-M,1
04/04/2022,JNE3619-KR-S,1
04/04/2022,JNE3619-KR-XS,1
04/04/2022,JNE3620-KR-L,4
04/04/2022,JNE3620-KR-M,1
04/04/2022,JNE3620-KR-S,3
04/04/2022,JNE3620-KR-XL,3
04/04/2022,JNE3620-KR-XS,4
04/04/2022,JNE3620-KR-XXL,1
04/04/2022,JNE3620-KR-XXXL,3
04/04/2022,JNE3621-KR-M,1
04/04/2022,JNE3622-KR-XXL,1
04/04/2022,JNE3622-KR-XXXL,1
04/04/2022,JNE3623-KR-L,1
04/04/2022,JNE3624-KR-L,1
04/04/2022,JNE3624-KR-XL,1
04/04/2022,JNE3625-DR-XXXL,1
04/04/2022,JNE3627-KR-M,1
04/04/2022,JNE3627-KR-XL,1
04/04/2022,JNE3628-KR-L,2
04/04/2022,JNE3628-KR-XL,1
04/04/2022,JNE3629-KR-XXL,1
04/04/2022,JNE3630-KR-L,1
04/04/2022,JNE3630-KR-XL,1
04/04/2022,JNE3633-KR-M,1
04/04/2022,JNE3633-KR-XL,1
04/04/2022,JNE3633-KR-XS,1
04/04/2022,JNE3634-KR-M,1
04/04/2022,JNE3634-KR-S,2
04/04/2022,JNE3634-KR-XL,8
04/04/2022,JNE3634-KR-XS,1
04/04/2022,JNE3634-KR-XXL,2
04/04/2022,JNE3634-KR-XXXL,3
04/04/2022,JNE3636-KR-L,1
04/04/2022,JNE3636-KR-S,1
04/04/2022,JNE3638-KR-M,1
04/04/2022,JNE3638-KR-S,1
04/04/2022,JNE3638-KR-XL,1
04/04/2022,JNE3638-KR-XXL,1
04/04/2022,JNE3639-TP-N-M,1
04/04/2022,JNE3639-TP-N-S,1
04/04/2022,JNE3640-TP-N-L,3
04/04/2022,JNE3640-TP-N-S,3
04/04/2022,JNE3640-TP-N-XXL,1
04/04/2022,JNE3641-TP-N-S,3
04/04/2022,JNE3641-TP-N-XS,1
04/04/2022,JNE3642-TP-S,1
04/04/2022,JNE3642-TP-XL,0
04/04/2022,JNE3642-TP-XS,2
04/04/2022,JNE3642-TP-XXL,1
04/04/2022,JNE3643-TP-N-L,2
04/04/2022,JNE3643-TP-N-S,1
04/04/2022,JNE3643-TP-N-XS,1
04/04/2022,JNE3643-TP-N-XXL,1
04/04/2022,JNE3644-TP-N-S,3
04/04/2022,JNE3644-TP-N-XL,1
04/04/2022,JNE3644-TP-N-XS,2
04/04/2022,JNE3644-TP-N-XXL,10
04/04/2022,JNE3645-TP-N-L,9
04/04/2022,JNE3645-TP-N-M,15
04/04/2022,JNE3645-TP-N-S,9
04/04/2022,JNE3645-TP-N-XL,4
04/04/2022,JNE3645-TP-N-XS,1
04/04/2022,JNE3645-TP-N-XXL,7
04/04/2022,JNE3647-TP-N-XS,2
04/04/2022,JNE3647-TP-N-XXL,1
04/04/2022,JNE3648-TP-N-XS,1
04/04/2022,JNE3648-TP-N-XXL,2
04/04/2022,JNE3651-TP-N-M,1
04/04/2022,JNE3651-TP-N-XL,1
04/04/2022,JNE3651-TP-N-XS,1
04/04/2022,JNE3652-TP-N-L,1
04/04/2022,JNE3652-TP-N-M,4
04/04/2022,JNE3652-TP-N-S,1
04/04/2022,JNE3652-TP-N-XS,2
04/04/2022,JNE3654-TP-L,1
04/04/2022,JNE3654-TP-M,0
04/04/2022,JNE3654-TP-S,2
04/04/2022,JNE3654-TP-XL,2
04/04/2022,JNE3654-TP-XS,0
04/04/2022,JNE3654-TP-XXL,1
04/04/2022,JNE3656-TP-N-M,1
04/04/2022,JNE3658-TP-S,1
04/04/2022,JNE3658-TP-XL,1
04/04/2022,JNE3659-TP-N-S,2
04/04/2022,JNE3659-TP-N-XXL,3
04/04/2022,JNE3660-TP-N-L,0
04/04/2022,JNE3661-TP-XS,1
04/04/2022,JNE3662-TP-S,1
04/04/2022,JNE3662-TP-XXL,1
04/04/2022,JNE3665-TP-S,1
04/04/2022,JNE3665-TP-XL,2
04/04/2022,JNE3665-TP-XS,1
04/04/2022,JNE3666-TP-M,2
04/04/2022,JNE3666-TP-XL,1
04/04/2022,JNE3666-TP-XS,1
04/04/2022,JNE3668-TP-N-XL,1
04/04/2022,JNE3668-TP-N-XXL,2
04/04/2022,JNE3669-TU-XXXL,1
04/04/2022,JNE3670-TU-XS,4
04/04/2022,JNE3671-TU-XXL,1
04/04/2022,JNE3672-TU-XL,1
04/04/2022,JNE3674-TU-XS,1
04/04/2022,JNE3674-TU-XXL,1
04/04/2022,JNE3675-TU-L,3
04/04/2022,JNE3675-TU-M,3
04/04/2022,JNE3675-TU-S,2
04/04/2022,JNE3675-TU-XL,1
04/04/2022,JNE3675-TU-XS,1
04/04/2022,JNE3675-TU-XXL,1
04/04/2022,JNE3675-TU-XXXL,2
04/04/2022,JNE3679-TU-L,3
04/04/2022,JNE3680-TU-A-L,1
04/04/2022,JNE3680-TU-M,2
04/04/2022,JNE3680-TU-XL,1
04/04/2022,JNE3680-TU-XXL,2
04/04/2022,JNE3684-TU-L,3
04/04/2022,JNE3684-TU-M,1
04/04/2022,JNE3684-TU-S,1
04/04/2022,JNE3684-TU-XL,2
04/04/2022,JNE3684-TU-XS,1
04/04/2022,JNE3684-TU-XXXL,1
04/04/2022,JNE3686-TU-XL,3
04/04/2022,JNE3686-TU-XXL,2
04/04/2022,JNE3686-TU-XXXL,2
04/04/2022,JNE3687-TU-L,2
04/04/2022,JNE3687-TU-M,1
04/04/2022,JNE3687-TU-XL,1
04/04/2022,JNE3687-TU-XXL,2
04/04/2022,JNE3688-TU-M,1
04/04/2022,JNE3688-TU-XL,1
04/04/2022,JNE3689-TU-L,1
04/04/2022,JNE3689-TU-M,1
04/04/2022,JNE3689-TU-S,1
04/04/2022,JNE3689-TU-XL,1
04/04/2022,JNE3689-TU-XS,1
04/04/2022,JNE3689-TU-XXL,1
04/04/2022,JNE3690-TU-L,2
04/04/2022,JNE3690-TU-M,4
04/04/2022,JNE3690-TU-S,3
04/04/2022,JNE3690-TU-XL,3
04/04/2022,JNE3690-TU-XS,2
04/04/2022,JNE3690-TU-XXL,3
04/04/2022,JNE3690-TU-XXXL,1
04/04/2022,JNE3691-TU-S,1
04/04/2022,JNE3691-TU-XL,2
04/04/2022,JNE3691-TU-XXXL,1
04/04/2022,JNE3693-KR-M,2
04/04/2022,JNE3693-KR-XXL,1
04/04/2022,JNE3695-KR-M,3
04/04/2022,JNE3697-KR-S,3
04/04/2022,JNE3697-KR-XXL,1
04/04/2022,JNE3698-KR-S,1
04/04/2022,JNE3702-KR-L,1
04/04/2022,JNE3703-KR-M,0
04/04/2022,JNE3703-KR-XS,0
04/04/2022,JNE3704-KR-L,1
04/04/2022,JNE3704-KR-M,1
04/04/2022,JNE3704-KR-XL,1
04/04/2022,JNE3704-KR-XS,2
04/04/2022,JNE3706-DR-L,2
04/04/2022,JNE3706-DR-M,3
04/04/2022,JNE3706-DR-XL,1
04/04/2022,JNE3706-DR-XS,2
04/04/2022,JNE3706-DR-XXL,2
04/04/2022,JNE3706-DR-XXXL,3
04/04/2022,JNE3707-DR-L,1
04/04/2022,JNE3707-DR-M,1
04/04/2022,JNE3707-DR-XXXL,1
04/04/2022,JNE3708-TU-M,1
04/04/2022,JNE3708-TU-XS,1
04/04/2022,JNE3710-DR-L,0
04/04/2022,JNE3712-TP-N-M,1
04/04/2022,JNE3712-TP-N-XXL,1
04/04/2022,JNE3713-TP-N-XL,2
04/04/2022,JNE3713-TP-N-XS,4
04/04/2022,JNE3713-TP-N-XXL,1
04/04/2022,JNE3714-KR-L,1
04/04/2022,JNE3714-KR-M,2
04/04/2022,JNE3714-KR-S,1
04/04/2022,JNE3714-KR-XS,1
04/04/2022,JNE3714-KR-XXL,1
04/04/2022,JNE3714-KR-XXXL,1
04/04/2022,JNE3715-KR-S,2
04/04/2022,JNE3715-KR-XXL,2
04/04/2022,JNE3715-KR-XXXL,2
04/04/2022,JNE3716-KR-L,2
04/04/2022,JNE3716-KR-M,1
04/04/2022,JNE3716-KR-S,1
04/04/2022,JNE3716-KR-XL,3
04/04/2022,JNE3716-KR-XXL,1
04/04/2022,JNE3716-KR-XXXL,1
04/04/2022,JNE3718-KR-L,6
04/04/2022,JNE3718-KR-M,2
04/04/2022,JNE3718-KR-S,3
04/04/2022,JNE3718-KR-XL,2
04/04/2022,JNE3718-KR-XS,1
04/04/2022,JNE3718-KR-XXL,1
04/04/2022,JNE3718-KR-XXXL,3
04/04/2022,JNE3721-KR-L,3
04/04/2022,JNE3721-KR-M,1
04/04/2022,JNE3721-KR-XS,1
04/04/2022,JNE3721-KR-XXL,4
04/04/2022,JNE3721-KR-XXXL,1
04/04/2022,JNE3722-KR-M,1
04/04/2022,JNE3722-KR-XL,1
04/04/2022,JNE3724-KR-L,1
04/04/2022,JNE3724-KR-M,1
04/04/2022,JNE3724-KR-XL,3
04/04/2022,JNE3724-KR-XS,2
04/04/2022,JNE3726-KR-XXXL,1
04/04/2022,JNE3727-KR-L,1
04/04/2022,JNE3728-KR-L,2
04/04/2022,JNE3728-KR-M,2
04/04/2022,JNE3729-KR-XL,2
04/04/2022,JNE3729-KR-XS,1
04/04/2022,JNE3729-KR-XXL,1
04/04/2022,JNE3735-KR-L,1
04/04/2022,JNE3735-KR-S,1
04/04/2022,JNE3735-KR-XL,4
04/04/2022,JNE3735-KR-XXXL,1
04/04/2022,JNE3738-KR-L,1
04/04/2022,JNE3738-KR-S,1
04/04/2022,JNE3738-KR-XS,1
04/04/2022,JNE3739-KR-L,2
04/04/2022,JNE3739-KR-XL,1
04/04/2022,JNE3739-KR-XXL,3
04/04/2022,JNE3740-KR-L,1
04/04/2022,JNE3741-KR-L,4
04/04/2022,JNE3741-KR-M,1
04/04/2022,JNE3741-KR-S,1
04/04/2022,JNE3741-KR-XL,1
04/04/2022,JNE3741-KR-XS,2
04/04/2022,JNE3741-KR-XXL,3
04/04/2022,JNE3741-KR-XXXL,2
04/04/2022,JNE3742-KR-L,2
04/04/2022,JNE3743-TP-L,1
04/04/2022,JNE3744-TU-L,1
04/04/2022,JNE3744-TU-S,2
04/04/2022,JNE3745-KR-M,0
04/04/2022,JNE3745-KR-S,1
04/04/2022,JNE3749-KR-S,1
04/04/2022,JNE3751-KR-L,1
04/04/2022,JNE3752-KR-L,1
04/04/2022,JNE3756-KR-L,1
04/04/2022,JNE3756-KR-XXXL,1
04/04/2022,JNE3757-KR-L,1
04/04/2022,JNE3757-KR-M,1
04/04/2022,JNE3757-KR-XXL,2
04/04/2022,JNE3757-KR-XXXL,1
04/04/2022,JNE3758-KR-L,2
04/04/2022,JNE3758-KR-M,2
04/04/2022,JNE3758-KR-S,2
04/04/2022,JNE3758-KR-XL,1
04/04/2022,JNE3758-KR-XS,1
04/04/2022,JNE3758-KR-XXL,1
04/04/2022,JNE3758-KR-XXXL,2
04/04/2022,JNE3759-KR-L,1
04/04/2022,JNE3759-KR-M,2
04/04/2022,JNE3759-KR-XXL,1
04/04/2022,JNE3763-KR-L,2
04/04/2022,JNE3763-KR-M,1
04/04/2022,JNE3764-KR-M,1
04/04/2022,JNE3764-KR-XS,1
04/04/2022,JNE3764-KR-XXXL,1
04/04/2022,JNE3765-KR-XS,1
04/04/2022,JNE3766-KR-S,1
04/04/2022,JNE3766-KR-XXXL,2
04/04/2022,JNE3768-KR-M,2
04/04/2022,JNE3768-KR-XXL,1
04/04/2022,JNE3769-KR-S,1
04/04/2022,JNE3769-KR-XL,1
04/04/2022,JNE3769-KR-XXXL,1
04/04/2022,JNE3771-KR-XXXL,1
04/04/2022,JNE3773-KR-L,1
04/04/2022,JNE3773-KR-M,1
04/04/2022,JNE3773-KR-S,1
04/04/2022,JNE3773-KR-XXL,1
04/04/2022,JNE3775-KR-L,0
04/04/2022,JNE3776-KR-S,1
04/04/2022,JNE3776-KR-XS,1
04/04/2022,JNE3776-KR-XXXL,1
04/04/2022,JNE3778-KR-M,1
04/04/2022,JNE3778-KR-S,1
04/04/2022,JNE3778-KR-XXL,2
04/04/2022,JNE3778-KR-XXXL,2
04/04/2022,JNE3779-KR-S,1
04/04/2022,JNE3779-KR-XXL,1
04/04/2022,JNE3781-KR-L,7
04/04/2022,JNE3781-KR-M,3
04/04/2022,JNE3781-KR-S,2
04/04/2022,JNE3781-KR-XL,8
04/04/2022,JNE3781-KR-XS,2
04/04/2022,JNE3781-KR-XXL,7
04/04/2022,JNE3781-KR-XXXL,3
04/04/2022,JNE3782-KR-XL,1
04/04/2022,JNE3782-KR-XXL,1
04/04/2022,JNE3783-KR-M,1
04/04/2022,JNE3783-KR-S,2
04/04/2022,JNE3783-KR-XS,1
04/04/2022,JNE3784-KR-L,4
04/04/2022,JNE3784-KR-M,2
04/04/2022,JNE3784-KR-S,2
04/04/2022,JNE3784-KR-XL,6
04/04/2022,JNE3784-KR-XXL,1
04/04/2022,JNE3784-KR-XXXL,6
04/04/2022,JNE3785-KR-XL,1
04/04/2022,JNE3785-KR-XS,3
04/04/2022,JNE3785-KR-XXL,1
04/04/2022,JNE3785-KR-XXXL,1
04/04/2022,JNE3786-KR-XXXL,1
04/04/2022,JNE3787-KR-L,1
04/04/2022,JNE3787-KR-S,1
04/04/2022,JNE3787-KR-XL,1
04/04/2022,JNE3787-KR-XXL,1
04/04/2022,JNE3787-KR-XXXL,1
04/04/2022,JNE3789-KR-M,1
04/04/2022,JNE3789-KR-XXXL,1
04/04/2022,JNE3790-KR-M,0
04/04/2022,JNE3791-DR-M,1
04/04/2022,JNE3792-KR-XXXL,1
04/04/2022,JNE3794-KR-L,9
04/04/2022,JNE3794-KR-M,9
04/04/2022,JNE3794-KR-S,3
04/04/2022,JNE3794-KR-XL,8
04/04/2022,JNE3794-KR-XS,1
04/04/2022,JNE3794-KR-XXL,9
04/04/2022,JNE3794-KR-XXXL,8
04/04/2022,JNE3795-KR-L,2
04/04/2022,JNE3795-KR-M,2
04/04/2022,JNE3795-KR-S,3
04/04/2022,JNE3795-KR-XL,3
04/04/2022,JNE3795-KR-XS,7
04/04/2022,JNE3796-KR-XXXL,1
04/04/2022,JNE3797-KR-A-L,2
04/04/2022,JNE3797-KR-A-M,2
